id,level,category,subcategory,stem,choiceA,choiceB,choiceC,choiceD,choiceE,choiceF,answerIndex,explanation,difficulty,image,importedAt
q0444,1,Quantitative Methods,Time Value of Money,"What is the present value of an ordinary annuity paying 500 per year for 5 years, discounted at 4.00%?","2,225.91","2,003.32","2,448.50","2,500.00","2,500.00",0,A,PV of ordinary annuity = PMT × [1 − (1+r)^(−n)]/r.,4,q0444_q0444.png,2026-01-20T07:12:33.524Z
q0159,1,Financial Reporting & Analysis,Leases,A finance lease (conceptually) will MOST likely result in:,Higher reported assets and liabilities,Lower reported assets and liabilities,No recorded liability,Lower interest expense,Lower interest expense,0,A,Capitalizing leases increases recognized assets and liabilities.,3,,2026-01-20T07:12:33.516Z
q0077,1,Quantitative Methods,Simple Linear Regression,The coefficient of determination is closest to:,0.7436.,0.8261.,0.8623.,0,,,A,"The coefficient of determination is the same as R2, which is 0.7436 in the table.",1,q0077_q0077.png,2026-01-20T07:12:33.514Z
q0472,1,Economics,Currency Exchange Rates,"If EUR/USD = 1.10 and USD/JPY = 155.0, the implied EUR/JPY is closest to:",170.5,140.9,0.0071,177.5,177.5,0,A,Cross rate: EUR/JPY = (EUR/USD)×(USD/JPY).,3,,2026-01-20T07:12:33.525Z
q0912,1,Economics,LM8: Exchange Rate Calculations,Spot = 1.14505 et forward points = +0.00750. Le forward rate (approx.) est :,1.15255,1.15364,1.13755,1.14505,1.14505,0,A,,2,,2026-01-19T23:10:28.954Z
q0741,1,Economics,LM6: International Trade,Un coût classique du protectionnisme est :,un accroissement automatique de la concurrence.,une perte sèche (inefficience) et des prix plus élevés pour les consommateurs.,une hausse certaine de la productivité mondiale.,une suppression des rentes domestiques.,une suppression des rentes domestiques.,1,B,,3,,2026-01-19T23:10:30.152Z
q0990,1,Economics,LM8: Exchange Rate Calculations,"Si le forward Ff/d est supérieur au spot Sf/d (même convention), on dit que :",la devise étrangère est à forward premium (ou la domestique à forward discount).,la devise étrangère est à forward discount (toujours).,il n’existe aucune interprétation possible.,le marché est forcément en arbitrage permanent.,le marché est forcément en arbitrage permanent.,0,A,,4,,2026-01-19T23:10:28.957Z
q0140,1,Quantitative Methods,Hypothesis Testing,"In hypothesis testing, the significance level α = 0.01 is BEST interpreted as the:",Probability of rejecting a true null hypothesis (Type I error),Probability of failing to reject a false null hypothesis (Type II error),Probability that the null hypothesis is true,Power of the test,Power of the test,0,A,α is the Type I error rate: P(reject H0 | H0 true).,2,q0140_q0140.png,2026-01-20T07:12:33.516Z
q0250,1,Quantitative Methods,Sampling and Estimation,"A population standard deviation is known to be 10. For sample size n=100, the 95% (or 90% if stated) two-sided z critical value is used. If α=0.1, the margin of error for the mean is closest to:",1.65,1.32,1.97,1,1,0,A,Margin of error = z_(α/2) × σ/√n (with appropriate z).,4,q0250_q0250.png,2026-01-20T07:12:33.519Z
q0239,1,Quantitative Methods,Rates and Returns,"An investment has annual returns of 6.00%, -4.00%, and 4.00% over three years. The geometric mean annual return is closest to:",1.91%,2.00%,5.83%,6.00%,6.00%,0,A,Geometric mean annual return = [(1+r1)(1+r2)(1+r3)]^(1/3) − 1.,3,q0239_q0239.png,2026-01-20T07:12:33.519Z
q0127,1,Quantitative Methods,Time Value of Money,"What is the future value of 2500 invested today at 4.00% for 5 years, compounded annually?","3,041.63","3,000.00","2,924.65","3,163.30","3,163.30",0,A,FV = PV × (1+r)^n.,2,q0127_q0127.png,2026-01-20T07:12:33.516Z
q0676,1,Economics,LM6: International Trade,Le principe de l’avantage comparatif implique que :,les tarifs augmentent toujours le bien-être mondial.,un pays se spécialise dans le bien au plus faible coût d’opportunité.,le commerce est impossible si les productivités diffèrent.,un pays exporte seulement s’il a l’avantage absolu sur tous les biens.,un pays exporte seulement s’il a l’avantage absolu sur tous les biens.,1,B,,1,,2026-01-19T23:10:30.149Z
q0345,1,Equity Investments,Market Organization,The primary market refers to:,The issuance of new securities by issuers,Trading of existing securities on exchanges,Dealer inventory trading only,Dark pools only,Dark pools only,0,A,Primary market = issuance; secondary market = trading among investors.,2,,2026-01-20T07:12:33.521Z
q0649,1,Economics,LM6: International Trade,Une subvention à l’export (export subsidy) tend à :,ne jamais coûter au budget public.,baisser les prix domestiques à coup sûr.,augmenter les exportations et réduire la quantité disponible domestiquement.,réduire les exportations.,réduire les exportations.,2,C,,3,,2026-01-19T23:10:30.149Z
q0109,1,Quantitative Methods,Practice Problems,Text analytics is appropriate for application to:,"large, structured datasets.",public but not private information.,identifying possible short-term indicators of coming trends.,2,,,C,"Through the text analytics application of NLP, models using NLP analysis might incorporate non-traditional information to evaluate what people are saying—through their preferences, opinions, likes, or dislikes— in an attempt to identify trends and short-term indicators—for example, about a company, a stock, or an economic event—to forecast coming trends that may affect invest- ment performance in the future.",1,,2026-01-20T07:12:33.515Z
q0951,1,Economics,LM8: Exchange Rate Calculations,"Pour calculer un cross-rate avec 3 devises, on utilise généralement :",la volatilité implicite.,deux quotes et parfois une inversion pour annuler la devise intermédiaire.,un seul taux et une prime de risque.,le PIB relatif des pays.,le PIB relatif des pays.,1,B,,2,,2026-01-19T23:10:28.956Z
q0287,1,Financial Reporting & Analysis,Ratios,A firm has current assets of 800 and current liabilities of 500. Its current ratio is closest to:,1.6,2.1,1.1,0.6,0.6,0,A,Current ratio = Current assets / Current liabilities.,2,,2026-01-20T07:12:33.520Z
q0924,1,Economics,LM8: Exchange Rate Calculations,Un swap FX (dans l’esprit de swap financing) combine le plus souvent :,une transaction spot et une transaction forward opposée.,deux transactions spot dans le même sens.,un achat d’actions et une taxe.,une subvention à l’export et un quota.,une subvention à l’export et un quota.,0,A,,4,,2026-01-19T23:10:28.955Z
q0323,1,Corporate Finance,Cost of Capital,"A firm targets 50% equity and 50% debt. If Re=14.00%, Rd=6.00%, and tax rate=30%, WACC is closest to:",9.10%,10.00%,10.10%,8.10%,8.10%,0,A,WACC = wE×Re + wD×Rd×(1−Tax).,3,,2026-01-20T07:12:33.521Z
q0148,1,Economics,Elasticity,A demand elasticity of −0.4 indicates demand is:,Inelastic,Elastic,Unit elastic,Perfectly elastic,Perfectly elastic,0,A,Absolute value < 1 implies inelastic demand.,2,,2026-01-20T07:12:33.516Z
q0903,1,Economics,LM8: Exchange Rate Calculations,Pourquoi les opportunités d’arbitrage de cross-rates sont-elles rares ?,Car les devises ne peuvent pas être inversées.,Car les cross-rates sont interdits.,Car les taux spot sont fixés par la loi partout.,Les marchés FX liquides ajustent rapidement les prix (efficience + coûts).,Les marchés FX liquides ajustent rapidement les prix (efficience + coûts).,3,D,,2,,2026-01-19T23:10:28.954Z
q0129,1,Quantitative Methods,Time Value of Money,"What is the future value of 2500 invested today at 4.00% for 6 years, compounded annually?","3,163.30","3,100.00","3,041.63","3,289.83","3,289.83",0,A,FV = PV × (1+r)^n.,2,q0129_q0129.png,2026-01-20T07:12:33.516Z
q0297,1,Financial Reporting & Analysis,Inventory,"Beginning inventory is 200, purchases are 900, and ending inventory is 250. Cost of goods sold (COGS) is closest to:",850,900,800,1100,1100,0,A,COGS = BI + Purchases − EI.,2,,2026-01-20T07:12:33.520Z
q0562,1,Equity Investments,Growth and Returns,A firm has ROE of 18.00% and payout ratio of 35.00%. Its sustainable growth rate is closest to:,11.70%,12.70%,10.70%,18.00%,18.00%,0,A,Sustainable growth = ROE × (1 − payout ratio).,3,,2026-01-20T07:12:33.527Z
q0230,1,Quantitative Methods,Time Value of Money,"What is the future value of 1500 invested today at 8.00% for 3 years, compounded annually?","1,889.57","1,860.00","1,749.60","2,040.73","2,040.73",0,A,FV = PV × (1+r)^n.,2,q0230_q0230.png,2026-01-20T07:12:33.518Z
q0320,1,Corporate Finance,Cost of Capital,"A firm targets 60% equity and 40% debt. If Re=12.00%, Rd=7.00%, and tax rate=20%, WACC is closest to:",9.44%,10.00%,10.44%,8.44%,8.44%,0,A,WACC = wE×Re + wD×Rd×(1−Tax).,3,,2026-01-20T07:12:33.521Z
q0728,1,Economics,LM6: International Trade,Une quota d’importation se distingue d’un tarif car il :,augmente toujours le surplus des consommateurs.,limite directement la quantité importée plutôt que de taxer le prix.,subventionne automatiquement les consommateurs.,garantit des recettes fiscales supérieures à un tarif.,garantit des recettes fiscales supérieures à un tarif.,1,B,,3,,2026-01-19T23:10:30.151Z
q0408,1,Portfolio Management & Wealth Planning,Rebalancing,"Compared with buy-and-hold, periodic rebalancing MOST likely:",Maintains target risk profile over time,Eliminates transaction costs,Guarantees higher returns,Eliminates market risk,Eliminates market risk,0,A,"Rebalancing restores target weights, keeping risk exposures aligned with policy.",2,,2026-01-20T07:12:33.523Z
q0776,1,Economics,LM7: Capital Flows and the FX Market,Un « real money account » en FX désigne plutôt :,"fonds institutionnels souvent peu levierisés (assureurs, pensions, mutual funds).",comptes de détail avec levier maximal.,banques centrales seulement.,traders HFT à horizon milliseconde uniquement.,traders HFT à horizon milliseconde uniquement.,0,A,,1,,2026-01-19T23:10:30.153Z
q0311,1,Corporate Finance,Capital Budgeting,"A project requires an initial outlay of 1400 and is expected to generate 400 per year for 4 years. If the discount rate is 8.00%, the NPV is closest to:",-75,25,-175,75,75,0,A,NPV = −Outlay + Σ CF_t/(1+r)^t.,4,,2026-01-20T07:12:33.521Z
q0775,1,Economics,LM7: Capital Flows and the FX Market,Une appréciation de la devise domestique tend (toutes choses égales) à :,ne pas affecter les flux commerciaux.,augmenter automatiquement le solde commercial.,rendre les exportations plus chères et les importations moins chères.,rendre les exportations moins chères.,rendre les exportations moins chères.,2,C,,1,,2026-01-19T23:10:30.153Z
q0178,1,Equity Investments,Equity Valuation,"If the required return increases while expected dividends and growth stay constant, the DDM value will:",Decrease,Increase,Stay the same,Become negative,Become negative,0,A,Higher discount rate reduces present value.,2,,2026-01-20T07:12:33.517Z
q0818,1,Economics,LM7: Capital Flows and the FX Market,Le bid-ask spread correspond à :,l’écart entre le prix d’achat (bid) et de vente (ask/offer).,le coût fixe d’un exportateur.,la différence entre PIB nominal et réel.,le différentiel d’inflation.,le différentiel d’inflation.,0,A,,2,,2026-01-19T23:10:28.951Z
q0422,1,Quantitative Methods,Time Value of Money,"What is the future value of 750 invested today at 5.00% for 5 years, compounded annually?",957.21,937.5,911.63,"1,005.07","1,005.07",0,A,FV = PV × (1+r)^n.,2,q0422_q0422.png,2026-01-20T07:12:33.523Z
q0934,1,Economics,LM8: Exchange Rate Calculations,Un swap FX (dans l’esprit de swap financing) combine le plus souvent :,un achat d’actions et une taxe.,une transaction spot et une transaction forward opposée.,deux transactions spot dans le même sens.,une subvention à l’export et un quota.,une subvention à l’export et un quota.,1,B,,3,,2026-01-19T23:10:28.955Z
q0608,1,Economics,LM5: Introduction to Geopolitics,Le WTO (OMC) est principalement associé à :,des règles et mécanismes liés au commerce international.,la gestion des réserves obligatoires des banques.,la fixation du taux directeur mondial.,la politique budgétaire des pays membres.,la politique budgétaire des pays membres.,0,A,,1,,2026-01-19T23:10:30.147Z
q0699,1,Economics,LM6: International Trade,Une subvention à l’export (export subsidy) tend à :,ne jamais coûter au budget public.,réduire les exportations.,augmenter les exportations et réduire la quantité disponible domestiquement.,baisser les prix domestiques à coup sûr.,baisser les prix domestiques à coup sûr.,2,C,,4,,2026-01-19T23:10:30.150Z
q0154,1,Financial Reporting & Analysis,Cash Flow Statement,Interest paid under IFRS is MOST commonly classified as:,Operating or financing (policy choice),Investing only,Financing only,Investing or financing (policy choice),Investing or financing (policy choice),0,A,IFRS allows interest paid to be classified as operating or financing as a policy choice.,3,,2026-01-20T07:12:33.516Z
q0536,1,Corporate Finance,Cost of Capital,"A firm targets 55% equity and 45% debt. If Re=11.00%, Rd=5.50%, and tax rate=30%, WACC is closest to:",7.78%,8.58%,6.98%,8.53%,8.53%,0,A,WACC = wE×Re + wD×Rd×(1−Tax).,3,,2026-01-20T07:12:33.526Z
q0832,1,Economics,LM7: Capital Flows and the FX Market,Une cotation A/B signifie généralement :,parité de pouvoir d’achat.,"nombre d’unités de A (price) pour 1 unité de B (base), selon la convention.",taux d’intérêt de A moins celui de B.,"nombre d’unités de B pour 1 unité de A, sans exception.","nombre d’unités de B pour 1 unité de A, sans exception.",1,B,,2,,2026-01-19T23:10:28.951Z
q0974,1,Economics,LM8: Exchange Rate Calculations,Un swap FX (dans l’esprit de swap financing) combine le plus souvent :,un achat d’actions et une taxe.,deux transactions spot dans le même sens.,une subvention à l’export et un quota.,une transaction spot et une transaction forward opposée.,une transaction spot et une transaction forward opposée.,3,D,,3,,2026-01-19T23:10:28.957Z
q0651,1,Economics,LM6: International Trade,Un coût classique du protectionnisme est :,une hausse certaine de la productivité mondiale.,un accroissement automatique de la concurrence.,une perte sèche (inefficience) et des prix plus élevés pour les consommateurs.,une suppression des rentes domestiques.,une suppression des rentes domestiques.,2,C,,1,,2026-01-19T23:10:30.149Z
